INSERT INTO Ciudadano (id, primer_nombre, segundo_nombre, primer_apellido, segundo_apellido, fecha_nacimiento, esta_vivo) VALUES
(6163652, 'Raúl', NULL, 'Bonaventura', 'De Luque', '1977-11-16', TRUE),
(5556690, 'Brashan', NULL, 'Mesa', 'Ramírez', '1973-09-26', FALSE),
(1893559, 'Josefina', NULL, 'Torres', 'Saldaño', '2005-06-08', FALSE),
(4294530, 'Elías', NULL, 'De la Pradera Cálida', 'Kojima', '1983-11-04', FALSE),
(2057011, 'Joni', 'Matias', 'Kojima', NULL, '2011-05-24', TRUE),
(4391502, 'Esteban', 'Facundo', 'López', 'Cripto', '1941-10-28', FALSE),
(1839573, 'Paula', 'Mercedes', 'Sativa', NULL, '1972-07-05', TRUE),
(4828870, 'Camilo', NULL, 'Pérez', NULL, '2011-03-01', FALSE),
(2087201, 'Wilfredo', NULL, 'Torres', NULL, '1956-07-01', FALSE),
(5462989, 'Melisa', NULL, 'González', NULL, '1976-05-03', TRUE),
(5000933, 'Joaquín', 'Santiago', 'Torvalds', 'Kirchner', '1997-01-30', TRUE),
(2227453, 'Omar', NULL, 'Pérez', NULL, '1984-01-10', TRUE),
(6582318, 'Vanesa', 'Lorena', 'De León', NULL, '1975-03-22', TRUE),
(5294093, 'Fabián', 'Ernesto', 'Saldaño', 'López', '2000-01-28', TRUE),
(4073424, 'Violeta', 'Abril', 'Bonaventura', NULL, '1991-01-26', FALSE),
(2872836, 'Francisco', 'Mariano', 'De la Pradera Cálida', 'López', '1942-08-05', TRUE),
(3295593, 'Miguel', 'Kevin', 'Cripto', 'Flores', '1928-05-09', FALSE),
(3246213, 'Mauro', 'Ismael', 'López', 'González', '1927-06-30', TRUE),
(7203872, 'Melisa', 'Romina', 'Torvalds', NULL, '1942-11-14', TRUE),
(5594907, 'Lucía', 'Rosa', 'Silla', NULL, '1990-06-21', FALSE),
(3765501, 'Irene', 'Romina', 'Ramírez', 'Pomar', '1976-03-05', TRUE),
(5693827, 'Juliana', 'Graciela', 'Ramírez', 'Pérez', '1999-08-04', TRUE),
(3688827, 'Fabián', NULL, 'Milei', 'Martínez', '1964-06-10', FALSE),
(1366257, 'Rafael', 'Benjamín', 'López', NULL, '1959-04-04', FALSE),
(4187854, 'Irene', NULL, 'Torvalds', 'Mesa', '2025-05-04', TRUE),
(4007963, 'Pilar', 'Rosa', 'Sánchez', 'Castillo', '1951-09-21', TRUE),
(7424705, 'Fernanda', 'Celeste', 'Machado', 'Sativa', '1937-03-07', FALSE),
(6274504, 'Leandro', 'Patricio', 'Castillo', 'Sativa', '1939-08-05', TRUE),
(4803864, 'Cecilia', NULL, 'Rodríguez', 'Torres', '1979-12-04', FALSE),
(2563524, 'Sergio', NULL, 'Torres', 'Machado', '1939-03-25', TRUE),
(6065344, 'Orlando', 'Miguel', 'Torres', 'Castillo', '1996-06-22', TRUE),
(5370134, 'Paula', 'Leticia', 'Kojima', NULL, '1942-11-20', TRUE),
(2099350, 'Ailén', 'Mía', 'Acero', NULL, '1987-05-26', TRUE),
(3729866, 'Elena', 'Antonella', 'Torvalds', 'Mesa', '1958-06-20', TRUE),
(7265902, 'Tamara', 'Ariana', 'Pomar', 'Kirchner', '1992-11-12', FALSE),
(1590000, 'Diego', 'Carlos', 'Kojima', 'Milei', '1985-11-14', FALSE),
(1947863, 'Andrea', NULL, 'Flores', 'González', '1990-01-26', FALSE),
(1804701, 'Esteban', 'Damián', 'Flores', 'Cripto', '1995-11-14', FALSE),
(5345922, 'Camilo', 'Andrés', 'Flores', 'Cripto', '1964-09-13', FALSE),
(7760549, 'Magalí', 'Patricia', 'De León', 'Torres', '1987-09-06', FALSE),
(7828893, 'Norma', 'Verónica', 'Saldaño', NULL, '1944-04-09', FALSE),
(7909503, 'Ariadna', NULL, 'Martínez', 'Torvalds', '2012-03-13', FALSE),
(6753547, 'Javier', 'Oscar', 'De León', NULL, '1982-08-19', FALSE),
(6203318, 'María', 'Verónica', 'Sánchez', NULL, '1940-07-09', TRUE),
(4247452, 'Armando', 'Mauricio', 'Machado', 'Acevedo', '2002-06-08', TRUE),
(2300472, 'Joshua', 'Baltasar', 'Castillo', NULL, '1931-08-08', FALSE),
(1814183, 'Romina', 'Isabela', 'De León', NULL, '1933-02-13', FALSE),
(4596929, 'Sebastián', 'Benjamín', 'Silla', 'Correa', '2007-01-30', TRUE),
(3404870, 'Rosa', 'Aldana', 'Mesa', 'Castillo', '1977-06-10', TRUE),
(3553482, 'Valentino', NULL, 'Cripto', NULL, '2010-10-16', TRUE),
(4652115, 'Candelaria', 'Silvia', 'Cripto', 'Acevedo', '1938-02-25', TRUE),
(1630820, 'Lidia', 'Aurelia', 'Sánchez', 'Kirchner', '1928-07-10', FALSE),
(1962332, 'Alfonso', 'Marcos', 'Pérez', 'Sánchez', '2014-01-24', TRUE),
(6975667, 'Luciano', 'Dante', 'Torvalds', 'Camión', '1936-07-22', TRUE),
(5253116, 'Ismael', 'Julio', 'Torvalds', NULL, '2003-11-01', TRUE),
(2644629, 'Leticia', NULL, 'Silla', 'Rodríguez', '1936-01-15', FALSE),
(5150428, 'Brenda', NULL, 'Torres', 'Ramírez', '1984-04-22', TRUE),
(4515848, 'Sebastián', 'Mauricio', 'De la Pradera Cálida', NULL, '1988-03-13', TRUE),
(4865443, 'Hernán', NULL, 'Flores', 'Pérez', '1959-01-16', FALSE),
(4580213, 'Leticia', NULL, 'Camión', 'Gómez', '2009-04-09', TRUE),
(7782499, 'Ariana', 'Melina', 'Milei', 'Correa', '1933-02-26', FALSE),
(3422548, 'Leandro', NULL, 'Correa', 'Martínez', '1969-05-16', TRUE),
(2032877, 'Estefanía', NULL, 'Sativa', NULL, '2024-04-17', TRUE),
(1217877, 'Sebastián', NULL, 'Martínez', 'Pomar', '1995-02-13', TRUE),
(2848220, 'Mauricio', NULL, 'Ramírez', 'De Luque', '1930-03-24', FALSE),
(7573184, 'Joaquín', NULL, 'Ramírez', 'Machado', '1948-08-05', TRUE),
(3691008, 'Nuria', NULL, 'Flores', 'Acevedo', '2022-04-09', FALSE),
(6097976, 'Nicolás', 'Guillermo', 'De la Pradera Cálida', NULL, '1970-09-30', FALSE),
(3153388, 'Maximiliano', 'Mauro', 'López', 'Sativa', '1935-07-08', FALSE),
(7514805, 'Manuel', 'Ulises', 'Acero', 'Milei', '1944-07-23', FALSE),
(5753569, 'Yago', NULL, 'Kojima', 'Mesa', '2025-02-25', FALSE),
(4948688, 'Mathias', 'Fernando', 'Pomar', NULL, '1970-10-23', TRUE),
(1822491, 'Josefina', 'Mía', 'Gómez', NULL, '2006-07-20', FALSE);
