INSERT INTO Ciudadano (id, primer_nombre, segundo_nombre, primer_apellido, segundo_apellido, fecha_nacimiento, esta_vivo) VALUES
(7413516, 'Bárbara', 'Inés', 'Castillo', 'Sánchez', '1993-06-05', TRUE),
(3608592, 'Kevin', NULL, 'Pérez', NULL, '1974-04-06', TRUE),
(1684431, 'Matías', 'Rubén', 'De León', 'Sánchez', '2012-02-28', TRUE),
(3481952, 'Camilo', 'Leandro', 'Bonaventura', 'Gómez', '2004-04-19', TRUE),
(3943608, 'Lucas', 'Raúl', 'Correa', 'Kojima', '2001-07-26', TRUE),
(4969507, 'Alicia', 'Bianca', 'De Luque', 'De Luque', '1931-09-16', TRUE),
(3358925, 'Nicolás', 'Felipe', 'Pomar', 'Sánchez', '2018-07-03', TRUE),
(7961508, 'Abril', 'Susana', 'Acero', NULL, '1961-06-26', TRUE),
(7259219, 'Rocío', NULL, 'Cripto', 'Sativa', '1960-03-04', TRUE),
(6539706, 'Arturo', NULL, 'López', 'Rodríguez', '2018-10-16', TRUE),
(2967018, 'Clara', 'Paula', 'Sativa', 'Acero', '1929-10-11', TRUE),
(6486066, 'Agustín', 'Adrián', 'Kojima', 'Sativa', '2008-11-21', TRUE),
(6592379, 'Iván', 'Wilfredo', 'Flores', 'Bonaventura', '1968-12-28', TRUE),
(7474379, 'Alfonso', NULL, 'Saldaño', 'De León', '1975-03-22', TRUE),
(7251901, 'Serena', NULL, 'Pérez', 'Rodríguez', '1941-12-15', TRUE),
(2992075, 'Juliana', 'Lorena', 'Camión', 'De Luque', '1985-05-17', TRUE),
(4232010, 'Alberto', 'Yago', 'Flores', 'De Luque', '1990-08-28', TRUE),
(1322350, 'Ailén', NULL, 'Rodríguez', 'Pomar', '1928-01-24', TRUE),
(6111673, 'Camila', NULL, 'López', 'González', '1951-12-18', TRUE),
(3099485, 'Jessica', 'Guadalupe', 'De la Pradera Cálida', 'Cripto', '1948-07-26', TRUE),
(4881604, 'Carla', NULL, 'Pomar', 'Mesa', '2003-04-06', TRUE),
(2926408, 'Francisco', 'Camilo', 'Cripto', 'González', '1983-03-25', TRUE),
(5382882, 'Victoria', NULL, 'Correa', 'Acevedo', '1968-01-08', TRUE),
(3435307, 'Mara', 'Martina', 'Flores', 'Gómez', '2014-10-02', TRUE),
(1909805, 'Daniela', 'Leticia', 'Sativa', 'López', '1977-02-06', TRUE),
(6786915, 'Agustín', 'Nahuel', 'Pomar', NULL, '1970-09-20', TRUE),
(5392772, 'Tomás', 'Marcos', 'Sánchez', 'Machado', '2015-03-01', TRUE),
(2532331, 'Elías', NULL, 'Silla', NULL, '1998-08-20', TRUE),
(1996294, 'Arturo', 'Carlos', 'Acero', NULL, '2000-05-06', TRUE),
(5929031, 'Martín', 'Rodrigo', 'Acevedo', 'De Luque', '1929-05-25', TRUE),
(4960526, 'Juan', NULL, 'Acero', 'López', '1988-11-27', TRUE),
(6740088, 'Rafael', 'Gustavo', 'De la Pradera Cálida', 'Kirchner', '1941-07-25', TRUE),
(4819371, 'Luciano', NULL, 'Gómez', 'Kojima', '1929-08-02', TRUE),
(1522661, 'Patricio', NULL, 'Gómez', 'Pomar', '2009-03-08', TRUE),
(6022634, 'Luciano', 'Nicolás', 'Kirchner', NULL, '1952-08-15', TRUE),
(3829364, 'Lara', NULL, 'Ramírez', 'Flores', '1976-12-28', TRUE),
(3250530, 'Catalina', 'Natalia', 'Mesa', 'Sativa', '1942-10-03', TRUE),
(5782567, 'Cecilia', 'Patricia', 'De Luque', 'Machado', '1927-01-11', TRUE),
(5271289, 'Clara', NULL, 'Bonaventura', 'Rodríguez', '1954-06-29', TRUE),
(6223843, 'Ismael', NULL, 'De Luque', NULL, '1965-03-27', TRUE),
(6108256, 'Evelyn', NULL, 'Sativa', 'Silla', '1972-01-13', TRUE),
(1911221, 'Renzo', 'Francisco', 'Sativa', 'De la Pradera Cálida', '1934-03-06', TRUE),
(5152832, 'Eugenia', NULL, 'Camión', NULL, '1962-04-08', TRUE),
(1363446, 'Yolanda', 'Yolanda', 'Camión', 'De León', '2000-08-31', TRUE),
(5833911, 'Teresa', NULL, 'Torvalds', 'Kirchner', '1927-12-26', TRUE),
(7357735, 'Simón', NULL, 'Machado', 'Gómez', '1981-02-04', TRUE),
(3727894, 'Romina', NULL, 'Pérez', NULL, '1976-05-26', TRUE),
(4543683, 'Mateo', NULL, 'González', 'Mesa', '1950-06-26', TRUE),
(1800502, 'Selena', NULL, 'Saldaño', 'Machado', '1990-04-08', TRUE),
(1956123, 'Alfonso', NULL, 'Silla', 'Torvalds', '1979-08-16', TRUE),
(2535384, 'Genyfer', 'Florencia', 'Silla', NULL, '1933-08-18', TRUE),
(1109561, 'Fátima', NULL, 'Machado', 'Sativa', '1998-05-18', TRUE),
(7546641, 'Leandro', 'Juan', 'Martínez', 'Milei', '1939-03-30', TRUE),
(6752920, 'Irene', NULL, 'Kirchner', NULL, '2011-12-21', TRUE),
(6564450, 'Hugo', 'Juan', 'Kojima', NULL, '1994-09-07', TRUE),
(3342056, 'Ariana', 'Yolanda', 'Pérez', 'González', '1952-09-11', TRUE),
(4563466, 'Guillermo', 'Damián', 'Camión', NULL, '1993-07-30', TRUE),
(2807921, 'Samuel', 'Hernán', 'De la Pradera Cálida', 'De Luque', '1957-07-08', TRUE),
(5882771, 'Camilo', NULL, 'Saldaño', NULL, '1952-10-14', TRUE),
(4690378, 'Federico', 'Leonardo', 'López', NULL, '1963-07-17', TRUE),
(6477805, 'Ivana', 'Brisa', 'Milei', 'Machado', '2019-01-28', TRUE),
(6268046, 'Tobías', NULL, 'Camión', 'Sativa', '1985-12-23', TRUE),
(2286949, 'Santiago', 'Martín', 'Rodríguez', 'González', '1934-05-06', TRUE),
(5094399, 'Agustín', NULL, 'López', NULL, '2001-03-05', TRUE),
(5201322, 'Sara', 'Renata', 'Silla', NULL, '1941-01-04', TRUE),
(4392216, 'Adolfo', 'Vicente', 'Camión', 'Silla', '1945-03-12', TRUE),
(2681760, 'Lucía', 'Clara', 'Sativa', 'Acevedo', '1961-06-06', TRUE),
(6141532, 'Dante', 'Axel', 'Bonaventura', 'Ramírez', '1981-08-13', TRUE),
(1994300, 'Victoria', NULL, 'Ramírez', 'Sativa', '1941-11-04', TRUE),
(2465698, 'Brenda', NULL, 'Torvalds', 'De Luque', '1939-04-09', TRUE);
